sample_id,sample_age_rep,harvest_time
lea_Spec4_diverse_EN01456.asd.ref,MR5.2_m_6,EN
lea_Spec4_diverse_EN01457.asd.ref,MR5.2_m_6,EN
lea_Spec4_diverse_EN01458.asd.ref,MR5.2_m_6,EN
lea_Spec4_diverse_EN01459.asd.ref,MR5.2_m_6,EN
lea_Spec4_diverse_EN01460.asd.ref,MR5.2_m_7,EN
lea_Spec4_diverse_EN01461.asd.ref,MR5.2_m_7,EN
lea_Spec4_diverse_EN01462.asd.ref,MR5.2_m_7,EN
lea_Spec4_diverse_EN01463.asd.ref,MR5.2_m_7,EN
lea_Spec4_diverse_EN01464.asd.ref,MR5.2_m_7,EN
lea_Spec4_diverse_EN01465.asd.ref,MR5.2_m_7,EN
lea_Spec4_diverse_EN01466.asd.ref,MR5.2_m_7,EN
lea_Spec4_diverse_EN01467.asd.ref,MR5.2_m_7,EN
lea_Spec4_diverse_EN01468.asd.ref,MR5.2_m_7,EN
lea_Spec4_diverse_EN01469.asd.ref,MR5.2_m_7,EN
lea_Spec4_diverse_EN01470.asd.ref,MR5.2_m_8,EN
lea_Spec4_diverse_EN01471.asd.ref,MR5.2_m_8,EN
lea_Spec4_diverse_EN01472.asd.ref,MR5.2_m_8,EN
lea_Spec4_diverse_EN01473.asd.ref,MR5.2_m_8,EN
lea_Spec4_diverse_EN01474.asd.ref,MR5.2_m_8,EN
lea_Spec4_diverse_EN01475.asd.ref,MR5.2_m_8,EN
lea_Spec4_diverse_EN01476.asd.ref,MR5.2_m_8,EN
lea_Spec4_diverse_EN01477.asd.ref,MR5.2_m_8,EN
lea_Spec4_diverse_EN01478.asd.ref,MR5.2_m_8,EN
lea_Spec4_diverse_EN01479.asd.ref,MR5.2_m_8,EN
lea_Spec4_diverse_EN01480.asd.ref,MR5.2_m_9,EN
lea_Spec4_diverse_EN01481.asd.ref,MR5.2_m_9,EN
lea_Spec4_diverse_EN01482.asd.ref,MR5.2_m_9,EN
lea_Spec4_diverse_EN01483.asd.ref,MR5.2_m_9,EN
lea_Spec4_diverse_EN01484.asd.ref,MR5.2_m_9,EN
lea_Spec4_diverse_EN01485.asd.ref,MR5.2_m_9,EN
lea_Spec4_diverse_EN01486.asd.ref,MR5.2_m_9,EN
lea_Spec4_diverse_EN01487.asd.ref,MR5.2_m_9,EN
lea_Spec4_diverse_EN01488.asd.ref,MR5.2_m_9,EN
lea_Spec4_diverse_EN01489.asd.ref,MR5.2_m_9,EN
lea_Spec4_diverse_EN01490.asd.ref,WEISS,EN
lea_Spec4_diverse_EN01491.asd.ref,WEISS,EN
lea_Spec4_diverse_EN01492.asd.ref,WEISS,EN
lea_Spec4_diverse_EN01493.asd.ref,WEISS,EN
lea_Spec4_diverse_EN01494.asd.ref,WEISS,EN
lea_Spec4_diverse_EN01495.asd.ref,WEISS,EN
lea_Spec4_diverse_EN01496.asd.ref,WEISS,EN
lea_Spec4_diverse_EN01497.asd.ref,WEISS,EN
lea_Spec4_diverse_EN01498.asd.ref,WEISS,EN
lea_Spec4_diverse_EN01499.asd.ref,WEISS,EN
lea_Spec4_diverse_EN01500.asd.ref,SCHWARZ,EN
lea_Spec4_diverse_EN01501.asd.ref,SCHWARZ,EN
lea_Spec4_diverse_EN01502.asd.ref,SCHWARZ,EN
lea_Spec4_diverse_EN01503.asd.ref,SCHWARZ,EN
lea_Spec4_diverse_EN01504.asd.ref,SCHWARZ,EN
lea_Spec4_diverse_EN01505.asd.ref,SCHWARZ,EN
lea_Spec4_diverse_EN01506.asd.ref,SCHWARZ,EN
lea_Spec4_diverse_EN01507.asd.ref,SCHWARZ,EN
lea_Spec4_diverse_EN01508.asd.ref,SCHWARZ,EN
lea_Spec4_diverse_EN01509.asd.ref,SCHWARZ,EN
lea_Spec4_diverse_EN01510.asd.ref,GH119_y_1,EN
lea_Spec4_diverse_EN01511.asd.ref,GH119_y_1,EN
lea_Spec4_diverse_EN01512.asd.ref,GH119_y_1,EN
lea_Spec4_diverse_EN01513.asd.ref,GH119_y_1,EN
lea_Spec4_diverse_EN01514.asd.ref,GH119_y_1,EN
lea_Spec4_diverse_EN01515.asd.ref,GH119_y_1,EN
lea_Spec4_diverse_EN01516.asd.ref,GH119_y_1,EN
lea_Spec4_diverse_EN01517.asd.ref,GH119_y_1,EN
lea_Spec4_diverse_EN01518.asd.ref,GH119_y_1,EN
lea_Spec4_diverse_EN01519.asd.ref,GH119_y_1,EN
lea_Spec4_diverse_EN01520.asd.ref,GH119_y_2,EN
lea_Spec4_diverse_EN01521.asd.ref,GH119_y_2,EN
lea_Spec4_diverse_EN01522.asd.ref,GH119_y_2,EN
lea_Spec4_diverse_EN01523.asd.ref,GH119_y_2,EN
lea_Spec4_diverse_EN01524.asd.ref,GH119_y_2,EN
lea_Spec4_diverse_EN01525.asd.ref,GH119_y_2,EN
lea_Spec4_diverse_EN01526.asd.ref,GH119_y_2,EN
lea_Spec4_diverse_EN01527.asd.ref,GH119_y_2,EN
lea_Spec4_diverse_EN01528.asd.ref,GH119_y_2,EN
lea_Spec4_diverse_EN01529.asd.ref,GH119_y_2,EN
lea_Spec4_diverse_EN01530.asd.ref,GH119_y_3,EN
lea_Spec4_diverse_EN01531.asd.ref,GH119_y_3,EN
lea_Spec4_diverse_EN01532.asd.ref,GH119_y_3,EN
lea_Spec4_diverse_EN01533.asd.ref,GH119_y_3,EN
lea_Spec4_diverse_EN01534.asd.ref,GH119_y_3,EN
lea_Spec4_diverse_EN01535.asd.ref,GH119_y_3,EN
lea_Spec4_diverse_EN01536.asd.ref,GH119_y_3,EN
lea_Spec4_diverse_EN01537.asd.ref,GH119_y_3,EN
lea_Spec4_diverse_EN01538.asd.ref,GH119_y_3,EN
lea_Spec4_diverse_EN01539.asd.ref,GH119_y_3,EN
lea_Spec4_diverse_EN01540.asd.ref,GH119_o_1,EN
lea_Spec4_diverse_EN01541.asd.ref,GH119_o_1,EN
lea_Spec4_diverse_EN01542.asd.ref,GH119_o_1,EN
lea_Spec4_diverse_EN01543.asd.ref,GH119_o_1,EN
lea_Spec4_diverse_EN01544.asd.ref,GH119_o_1,EN
lea_Spec4_diverse_EN01545.asd.ref,GH119_o_1,EN
lea_Spec4_diverse_EN01546.asd.ref,GH119_o_1,EN
lea_Spec4_diverse_EN01547.asd.ref,GH119_o_1,EN
lea_Spec4_diverse_EN01548.asd.ref,GH119_o_1,EN
lea_Spec4_diverse_EN01549.asd.ref,GH119_o_1,EN
lea_Spec4_diverse_EN01550.asd.ref,GH119_o_2,EN
lea_Spec4_diverse_EN01551.asd.ref,GH119_o_2,EN
lea_Spec4_diverse_EN01552.asd.ref,GH119_o_2,EN
lea_Spec4_diverse_EN01553.asd.ref,GH119_o_2,EN
lea_Spec4_diverse_EN01554.asd.ref,GH119_o_2,EN
lea_Spec4_diverse_EN01555.asd.ref,GH119_o_2,EN
lea_Spec4_diverse_EN01556.asd.ref,GH119_o_2,EN
lea_Spec4_diverse_EN01557.asd.ref,GH119_o_2,EN
lea_Spec4_diverse_EN01558.asd.ref,GH119_o_2,EN
lea_Spec4_diverse_EN01559.asd.ref,GH119_o_2,EN
lea_Spec4_diverse_EN01560.asd.ref,WEISS,EN
lea_Spec4_diverse_EN01561.asd.ref,WEISS,EN
lea_Spec4_diverse_EN01562.asd.ref,WEISS,EN
lea_Spec4_diverse_EN01563.asd.ref,WEISS,EN
lea_Spec4_diverse_EN01564.asd.ref,WEISS,EN
lea_Spec4_diverse_EN01565.asd.ref,WEISS,EN
lea_Spec4_diverse_EN01566.asd.ref,WEISS,EN
lea_Spec4_diverse_EN01567.asd.ref,WEISS,EN
lea_Spec4_diverse_EN01568.asd.ref,WEISS,EN
lea_Spec4_diverse_EN01569.asd.ref,WEISS,EN
lea_Spec4_diverse_EN01570.asd.ref,SCHWARZ,EN
lea_Spec4_diverse_EN01571.asd.ref,SCHWARZ,EN
lea_Spec4_diverse_EN01572.asd.ref,SCHWARZ,EN
lea_Spec4_diverse_EN01573.asd.ref,SCHWARZ,EN
lea_Spec4_diverse_EN01574.asd.ref,SCHWARZ,EN
lea_Spec4_diverse_EN01575.asd.ref,SCHWARZ,EN
lea_Spec4_diverse_EN01576.asd.ref,SCHWARZ,EN
lea_Spec4_diverse_EN01577.asd.ref,SCHWARZ,EN
lea_Spec4_diverse_EN01578.asd.ref,SCHWARZ,EN
lea_Spec4_diverse_EN01579.asd.ref,SCHWARZ,EN
lea_Spec4_diverse_EN01580.asd.ref,GH119_o_3,EN
lea_Spec4_diverse_EN01581.asd.ref,GH119_o_3,EN
lea_Spec4_diverse_EN01582.asd.ref,GH119_o_3,EN
lea_Spec4_diverse_EN01583.asd.ref,GH119_o_3,EN
lea_Spec4_diverse_EN01584.asd.ref,GH119_o_3,EN
lea_Spec4_diverse_EN01585.asd.ref,GH119_o_3,EN
lea_Spec4_diverse_EN01586.asd.ref,GH119_o_3,EN
lea_Spec4_diverse_EN01587.asd.ref,GH119_o_3,EN
lea_Spec4_diverse_EN01588.asd.ref,GH119_o_3,EN
lea_Spec4_diverse_EN01589.asd.ref,GH119_o_3,EN
lea_Spec4_diverse_EN01590.asd.ref,GH119_m_1,EN
lea_Spec4_diverse_EN01591.asd.ref,GH119_m_1,EN
lea_Spec4_diverse_EN01592.asd.ref,GH119_m_1,EN
lea_Spec4_diverse_EN01593.asd.ref,GH119_m_1,EN
lea_Spec4_diverse_EN01594.asd.ref,GH119_m_1,EN
lea_Spec4_diverse_EN01595.asd.ref,GH119_m_1,EN
lea_Spec4_diverse_EN01596.asd.ref,GH119_m_1,EN
lea_Spec4_diverse_EN01597.asd.ref,GH119_m_1,EN
lea_Spec4_diverse_EN01598.asd.ref,GH119_m_1,EN
lea_Spec4_diverse_EN01599.asd.ref,GH119_m_1,EN
lea_Spec4_diverse_EN01600.asd.ref,GH119_m_2,EN
lea_Spec4_diverse_EN01601.asd.ref,GH119_m_2,EN
lea_Spec4_diverse_EN01602.asd.ref,GH119_m_2,EN
lea_Spec4_diverse_EN01603.asd.ref,GH119_m_2,EN
lea_Spec4_diverse_EN01604.asd.ref,GH119_m_2,EN
lea_Spec4_diverse_EN01605.asd.ref,GH119_m_2,EN
lea_Spec4_diverse_EN01606.asd.ref,GH119_m_2,EN
lea_Spec4_diverse_EN01607.asd.ref,GH119_m_2,EN
lea_Spec4_diverse_EN01608.asd.ref,GH119_m_2,EN
lea_Spec4_diverse_EN01609.asd.ref,GH119_m_2,EN
lea_Spec4_diverse_EN01610.asd.ref,GH119_m_3,EN
lea_Spec4_diverse_EN01611.asd.ref,GH119_m_3,EN
lea_Spec4_diverse_EN01612.asd.ref,GH119_m_3,EN
lea_Spec4_diverse_EN01613.asd.ref,GH119_m_3,EN
lea_Spec4_diverse_EN01614.asd.ref,GH119_m_3,EN
lea_Spec4_diverse_EN01615.asd.ref,GH119_m_3,EN
lea_Spec4_diverse_EN01616.asd.ref,GH119_m_3,EN
lea_Spec4_diverse_EN01617.asd.ref,GH119_m_3,EN
lea_Spec4_diverse_EN01618.asd.ref,GH119_m_3,EN
lea_Spec4_diverse_EN01619.asd.ref,GH119_m_3,EN
lea_Spec4_diverse_EN01620.asd.ref,GH119_m_4,EN
lea_Spec4_diverse_EN01621.asd.ref,GH119_m_4,EN
lea_Spec4_diverse_EN01622.asd.ref,GH119_m_4,EN
lea_Spec4_diverse_EN01623.asd.ref,GH119_m_4,EN
lea_Spec4_diverse_EN01624.asd.ref,GH119_m_4,EN
lea_Spec4_diverse_EN01625.asd.ref,GH119_m_4,EN
lea_Spec4_diverse_EN01626.asd.ref,GH119_m_4,EN
lea_Spec4_diverse_EN01627.asd.ref,GH119_m_4,EN
lea_Spec4_diverse_EN01628.asd.ref,GH119_m_4,EN
lea_Spec4_diverse_EN01629.asd.ref,GH119_m_4,EN
lea_Spec4_diverse_EN01630.asd.ref,WEISS,EN
lea_Spec4_diverse_EN01631.asd.ref,WEISS,EN
lea_Spec4_diverse_EN01632.asd.ref,WEISS,EN
lea_Spec4_diverse_EN01633.asd.ref,WEISS,EN
lea_Spec4_diverse_EN01634.asd.ref,WEISS,EN
lea_Spec4_diverse_EN01635.asd.ref,WEISS,EN
lea_Spec4_diverse_EN01636.asd.ref,WEISS,EN
lea_Spec4_diverse_EN01637.asd.ref,WEISS,EN
lea_Spec4_diverse_EN01638.asd.ref,WEISS,EN
lea_Spec4_diverse_EN01639.asd.ref,WEISS,EN
lea_Spec4_diverse_EN01640.asd.ref,SCHWRZ,EN
lea_Spec4_diverse_EN01641.asd.ref,SCHWRZ,EN
lea_Spec4_diverse_EN01642.asd.ref,SCHWRZ,EN
lea_Spec4_diverse_EN01643.asd.ref,SCHWRZ,EN
lea_Spec4_diverse_EN01644.asd.ref,SCHWRZ,EN
lea_Spec4_diverse_EN01645.asd.ref,SCHWRZ,EN
lea_Spec4_diverse_EN01646.asd.ref,SCHWRZ,EN
lea_Spec4_diverse_EN01647.asd.ref,SCHWRZ,EN
lea_Spec4_diverse_EN01648.asd.ref,SCHWRZ,EN
lea_Spec4_diverse_EN01649.asd.ref,SCHWRZ,EN
lea_Spec4_diverse_EN01650.asd.ref,GH119_m_5,EN
lea_Spec4_diverse_EN01651.asd.ref,GH119_m_5,EN
lea_Spec4_diverse_EN01652.asd.ref,GH119_m_5,EN
lea_Spec4_diverse_EN01653.asd.ref,GH119_m_5,EN
lea_Spec4_diverse_EN01654.asd.ref,GH119_m_5,EN
lea_Spec4_diverse_EN01655.asd.ref,GH119_m_5,EN
lea_Spec4_diverse_EN01656.asd.ref,GH119_m_5,EN
lea_Spec4_diverse_EN01657.asd.ref,GH119_m_5,EN
lea_Spec4_diverse_EN01658.asd.ref,GH119_m_5,EN
lea_Spec4_diverse_EN01659.asd.ref,GH119_m_5,EN
lea_Spec4_diverse_EN01660.asd.ref,GH119_m_6,EN
lea_Spec4_diverse_EN01661.asd.ref,GH119_m_6,EN
lea_Spec4_diverse_EN01662.asd.ref,GH119_m_6,EN
lea_Spec4_diverse_EN01663.asd.ref,GH119_m_6,EN
lea_Spec4_diverse_EN01664.asd.ref,GH119_m_6,EN
lea_Spec4_diverse_EN01665.asd.ref,GH119_m_6,EN
lea_Spec4_diverse_EN01666.asd.ref,GH119_m_6,EN
lea_Spec4_diverse_EN01667.asd.ref,GH119_m_6,EN
lea_Spec4_diverse_EN01668.asd.ref,GH119_m_6,EN
lea_Spec4_diverse_EN01669.asd.ref,GH119_m_6,EN
lea_Spec4_diverse_EN01670.asd.ref,GH119_m_7,EN
lea_Spec4_diverse_EN01671.asd.ref,GH119_m_7,EN
lea_Spec4_diverse_EN01672.asd.ref,GH119_m_7,EN
lea_Spec4_diverse_EN01673.asd.ref,GH119_m_7,EN
lea_Spec4_diverse_EN01674.asd.ref,GH119_m_7,EN
lea_Spec4_diverse_EN01675.asd.ref,GH119_m_7,EN
lea_Spec4_diverse_EN01676.asd.ref,GH119_m_7,EN
lea_Spec4_diverse_EN01677.asd.ref,GH119_m_7,EN
lea_Spec4_diverse_EN01678.asd.ref,GH119_m_7,EN
lea_Spec4_diverse_EN01679.asd.ref,GH119_m_7,EN
lea_Spec4_diverse_EN01680.asd.ref,GH119_m_8,EN
lea_Spec4_diverse_EN01681.asd.ref,GH119_m_8,EN
lea_Spec4_diverse_EN01682.asd.ref,GH119_m_8,EN
lea_Spec4_diverse_EN01683.asd.ref,GH119_m_8,EN
lea_Spec4_diverse_EN01684.asd.ref,GH119_m_8,EN
lea_Spec4_diverse_EN01685.asd.ref,GH119_m_8,EN
lea_Spec4_diverse_EN01686.asd.ref,GH119_m_8,EN
lea_Spec4_diverse_EN01687.asd.ref,GH119_m_8,EN
lea_Spec4_diverse_EN01688.asd.ref,GH119_m_8,EN
lea_Spec4_diverse_EN01689.asd.ref,GH119_m_8,EN
lea_Spec4_diverse_EN01690.asd.ref,GH119_m_9,EN
lea_Spec4_diverse_EN01691.asd.ref,GH119_m_9,EN
lea_Spec4_diverse_EN01692.asd.ref,GH119_m_9,EN
lea_Spec4_diverse_EN01693.asd.ref,GH119_m_9,EN
lea_Spec4_diverse_EN01694.asd.ref,GH119_m_9,EN
lea_Spec4_diverse_EN01695.asd.ref,GH119_m_9,EN
lea_Spec4_diverse_EN01696.asd.ref,GH119_m_9,EN
lea_Spec4_diverse_EN01697.asd.ref,GH119_m_9,EN
lea_Spec4_diverse_EN01698.asd.ref,GH119_m_9,EN
lea_Spec4_diverse_EN01699.asd.ref,GH119_m_9,EN
lea_Spec4_diverse_EN01700.asd.ref,WEISS,EN
lea_Spec4_diverse_EN01701.asd.ref,WEISS,EN
lea_Spec4_diverse_EN01702.asd.ref,WEISS,EN
lea_Spec4_diverse_EN01703.asd.ref,WEISS,EN
lea_Spec4_diverse_EN01704.asd.ref,WEISS,EN
lea_Spec4_diverse_EN01705.asd.ref,WEISS,EN
lea_Spec4_diverse_EN01706.asd.ref,WEISS,EN
lea_Spec4_diverse_EN01707.asd.ref,WEISS,EN
lea_Spec4_diverse_EN01708.asd.ref,WEISS,EN
lea_Spec4_diverse_EN01709.asd.ref,WEISS,EN
lea_Spec4_diverse_EN01710.asd.ref,SCHWARZ,EN
lea_Spec4_diverse_EN01711.asd.ref,SCHWARZ,EN
lea_Spec4_diverse_EN01712.asd.ref,SCHWARZ,EN
lea_Spec4_diverse_EN01713.asd.ref,SCHWARZ,EN
lea_Spec4_diverse_EN01714.asd.ref,SCHWARZ,EN
lea_Spec4_diverse_EN01715.asd.ref,SCHWARZ,EN
lea_Spec4_diverse_EN01716.asd.ref,SCHWARZ,EN
lea_Spec4_diverse_EN01717.asd.ref,SCHWARZ,EN
lea_Spec4_diverse_EN01718.asd.ref,SCHWARZ,EN
lea_Spec4_diverse_EN01719.asd.ref,SCHWARZ,EN
lea_Spec4_diverse_EN01720.asd.ref,MR8.2_y_1,EN
lea_Spec4_diverse_EN01721.asd.ref,MR8.2_y_1,EN
lea_Spec4_diverse_EN01722.asd.ref,MR8.2_y_1,EN
lea_Spec4_diverse_EN01723.asd.ref,MR8.2_y_1,EN
lea_Spec4_diverse_EN01724.asd.ref,MR8.2_y_1,EN
lea_Spec4_diverse_EN01725.asd.ref,MR8.2_y_1,EN
lea_Spec4_diverse_EN01726.asd.ref,MR8.2_y_1,EN
lea_Spec4_diverse_EN01727.asd.ref,MR8.2_y_1,EN
lea_Spec4_diverse_EN01728.asd.ref,MR8.2_y_1,EN
lea_Spec4_diverse_EN01729.asd.ref,MR8.2_y_1,EN
lea_Spec4_diverse_EN01730.asd.ref,MR8.2_y_2,EN
lea_Spec4_diverse_EN01731.asd.ref,MR8.2_y_2,EN
lea_Spec4_diverse_EN01732.asd.ref,MR8.2_y_2,EN
lea_Spec4_diverse_EN01733.asd.ref,MR8.2_y_2,EN
lea_Spec4_diverse_EN01734.asd.ref,MR8.2_y_2,EN
lea_Spec4_diverse_EN01735.asd.ref,MR8.2_y_2,EN
lea_Spec4_diverse_EN01736.asd.ref,MR8.2_y_2,EN
lea_Spec4_diverse_EN01737.asd.ref,MR8.2_y_2,EN
lea_Spec4_diverse_EN01738.asd.ref,MR8.2_y_2,EN
lea_Spec4_diverse_EN01739.asd.ref,MR8.2_y_2,EN
lea_Spec4_diverse_EN01740.asd.ref,MR8.2_y_3,EN
lea_Spec4_diverse_EN01741.asd.ref,MR8.2_y_3,EN
lea_Spec4_diverse_EN01742.asd.ref,MR8.2_y_3,EN
lea_Spec4_diverse_EN01743.asd.ref,MR8.2_y_3,EN
lea_Spec4_diverse_EN01744.asd.ref,MR8.2_y_3,EN
lea_Spec4_diverse_EN01745.asd.ref,MR8.2_y_3,EN
lea_Spec4_diverse_EN01746.asd.ref,MR8.2_y_3,EN
lea_Spec4_diverse_EN01747.asd.ref,MR8.2_y_3,EN
lea_Spec4_diverse_EN01748.asd.ref,MR8.2_y_3,EN
lea_Spec4_diverse_EN01749.asd.ref,MR8.2_y_3,EN
lea_Spec4_diverse_EN01750.asd.ref,MR8.2_o_1,EN
lea_Spec4_diverse_EN01751.asd.ref,MR8.2_o_1,EN
lea_Spec4_diverse_EN01752.asd.ref,MR8.2_o_1,EN
lea_Spec4_diverse_EN01753.asd.ref,MR8.2_o_1,EN
lea_Spec4_diverse_EN01754.asd.ref,MR8.2_o_1,EN
lea_Spec4_diverse_EN01755.asd.ref,MR8.2_o_1,EN
lea_Spec4_diverse_EN01756.asd.ref,MR8.2_o_1,EN
lea_Spec4_diverse_EN01757.asd.ref,MR8.2_o_1,EN
lea_Spec4_diverse_EN01758.asd.ref,MR8.2_o_1,EN
lea_Spec4_diverse_EN01759.asd.ref,MR8.2_o_1,EN
lea_Spec4_diverse_EN01760.asd.ref,MR8.2_o_2,EN
lea_Spec4_diverse_EN01761.asd.ref,MR8.2_o_2,EN
lea_Spec4_diverse_EN01762.asd.ref,MR8.2_o_2,EN
lea_Spec4_diverse_EN01763.asd.ref,MR8.2_o_2,EN
lea_Spec4_diverse_EN01764.asd.ref,MR8.2_o_2,EN
lea_Spec4_diverse_EN01765.asd.ref,MR8.2_o_2,EN
lea_Spec4_diverse_EN01766.asd.ref,MR8.2_o_2,EN
lea_Spec4_diverse_EN01767.asd.ref,MR8.2_o_2,EN
lea_Spec4_diverse_EN01768.asd.ref,MR8.2_o_2,EN
lea_Spec4_diverse_EN01769.asd.ref,MR8.2_o_2,EN
lea_Spec4_diverse_EN01770.asd.ref,WEISS,EN
lea_Spec4_diverse_EN01771.asd.ref,WEISS,EN
lea_Spec4_diverse_EN01772.asd.ref,WEISS,EN
lea_Spec4_diverse_EN01773.asd.ref,WEISS,EN
lea_Spec4_diverse_EN01774.asd.ref,WEISS,EN
lea_Spec4_diverse_EN01775.asd.ref,WEISS,EN
lea_Spec4_diverse_EN01776.asd.ref,WEISS,EN
lea_Spec4_diverse_EN01777.asd.ref,WEISS,EN
lea_Spec4_diverse_EN01778.asd.ref,WEISS,EN
lea_Spec4_diverse_EN01779.asd.ref,WEISS,EN
lea_Spec4_diverse_EN01780.asd.ref,SCHWARZ,EN
lea_Spec4_diverse_EN01781.asd.ref,SCHWARZ,EN
lea_Spec4_diverse_EN01782.asd.ref,SCHWARZ,EN
lea_Spec4_diverse_EN01783.asd.ref,SCHWARZ,EN
lea_Spec4_diverse_EN01784.asd.ref,SCHWARZ,EN
lea_Spec4_diverse_EN01785.asd.ref,SCHWARZ,EN
lea_Spec4_diverse_EN01786.asd.ref,SCHWARZ,EN
lea_Spec4_diverse_EN01787.asd.ref,SCHWARZ,EN
lea_Spec4_diverse_EN01788.asd.ref,SCHWARZ,EN
lea_Spec4_diverse_EN01789.asd.ref,SCHWARZ,EN
lea_Spec4_diverse_EN01790.asd.ref,MR8.2_o_3,EN
lea_Spec4_diverse_EN01791.asd.ref,MR8.2_o_3,EN
lea_Spec4_diverse_EN01792.asd.ref,MR8.2_o_3,EN
lea_Spec4_diverse_EN01793.asd.ref,MR8.2_o_3,EN
lea_Spec4_diverse_EN01794.asd.ref,MR8.2_o_3,EN
lea_Spec4_diverse_EN01795.asd.ref,MR8.2_o_3,EN
lea_Spec4_diverse_EN01796.asd.ref,MR8.2_o_3,EN
lea_Spec4_diverse_EN01797.asd.ref,MR8.2_o_3,EN
lea_Spec4_diverse_EN01798.asd.ref,MR8.2_o_3,EN
lea_Spec4_diverse_EN01799.asd.ref,MR8.2_o_3,EN
lea_Spec4_diverse_EN01800.asd.ref,MR8.2_m_1,EN
lea_Spec4_diverse_EN01801.asd.ref,MR8.2_m_1,EN
lea_Spec4_diverse_EN01802.asd.ref,MR8.2_m_1,EN
lea_Spec4_diverse_EN01803.asd.ref,MR8.2_m_1,EN
lea_Spec4_diverse_EN01804.asd.ref,MR8.2_m_1,EN
lea_Spec4_diverse_EN01805.asd.ref,MR8.2_m_1,EN
lea_Spec4_diverse_EN01806.asd.ref,MR8.2_m_1,EN
lea_Spec4_diverse_EN01807.asd.ref,MR8.2_m_1,EN
lea_Spec4_diverse_EN01808.asd.ref,MR8.2_m_1,EN
lea_Spec4_diverse_EN01809.asd.ref,MR8.2_m_1,EN
lea_Spec4_diverse_EN01810.asd.ref,MR8.2_m_2,EN
lea_Spec4_diverse_EN01811.asd.ref,MR8.2_m_2,EN
lea_Spec4_diverse_EN01812.asd.ref,MR8.2_m_2,EN
lea_Spec4_diverse_EN01813.asd.ref,MR8.2_m_2,EN
lea_Spec4_diverse_EN01814.asd.ref,MR8.2_m_2,EN
lea_Spec4_diverse_EN01815.asd.ref,MR8.2_m_2,EN
lea_Spec4_diverse_EN01816.asd.ref,MR8.2_m_2,EN
lea_Spec4_diverse_EN01817.asd.ref,MR8.2_m_2,EN
lea_Spec4_diverse_EN01818.asd.ref,MR8.2_m_2,EN
lea_Spec4_diverse_EN01819.asd.ref,MR8.2_m_2,EN
lea_Spec4_diverse_EN01820.asd.ref,MR8.2_m_3,EN
lea_Spec4_diverse_EN01821.asd.ref,MR8.2_m_3,EN
lea_Spec4_diverse_EN01822.asd.ref,MR8.2_m_3,EN
lea_Spec4_diverse_EN01823.asd.ref,MR8.2_m_3,EN
lea_Spec4_diverse_EN01824.asd.ref,MR8.2_m_3,EN
lea_Spec4_diverse_EN01825.asd.ref,MR8.2_m_3,EN
lea_Spec4_diverse_EN01826.asd.ref,MR8.2_m_3,EN
lea_Spec4_diverse_EN01827.asd.ref,MR8.2_m_3,EN
lea_Spec4_diverse_EN01828.asd.ref,MR8.2_m_3,EN
lea_Spec4_diverse_EN01829.asd.ref,MR8.2_m_3,EN
lea_Spec4_diverse_EN01830.asd.ref,MR8.2_m_4,EN
lea_Spec4_diverse_EN01831.asd.ref,MR8.2_m_4,EN
lea_Spec4_diverse_EN01832.asd.ref,MR8.2_m_4,EN
lea_Spec4_diverse_EN01833.asd.ref,MR8.2_m_4,EN
lea_Spec4_diverse_EN01834.asd.ref,MR8.2_m_4,EN
lea_Spec4_diverse_EN01835.asd.ref,MR8.2_m_4,EN
lea_Spec4_diverse_EN01836.asd.ref,MR8.2_m_4,EN
lea_Spec4_diverse_EN01837.asd.ref,MR8.2_m_4,EN
lea_Spec4_diverse_EN01838.asd.ref,MR8.2_m_4,EN
lea_Spec4_diverse_EN01839.asd.ref,MR8.2_m_4,EN
lea_Spec4_diverse_EN01840.asd.ref,WEISS,EN
lea_Spec4_diverse_EN01841.asd.ref,WEISS,EN
lea_Spec4_diverse_EN01842.asd.ref,WEISS,EN
lea_Spec4_diverse_EN01843.asd.ref,WEISS,EN
lea_Spec4_diverse_EN01844.asd.ref,WEISS,EN
lea_Spec4_diverse_EN01845.asd.ref,WEISS,EN
lea_Spec4_diverse_EN01846.asd.ref,WEISS,EN
lea_Spec4_diverse_EN01847.asd.ref,WEISS,EN
lea_Spec4_diverse_EN01848.asd.ref,WEISS,EN
lea_Spec4_diverse_EN01849.asd.ref,WEISS,EN
lea_Spec4_diverse_EN01850.asd.ref,SCHWARZ,EN
lea_Spec4_diverse_EN01851.asd.ref,SCHWARZ,EN
lea_Spec4_diverse_EN01852.asd.ref,SCHWARZ,EN
lea_Spec4_diverse_EN01853.asd.ref,SCHWARZ,EN
lea_Spec4_diverse_EN01854.asd.ref,SCHWARZ,EN
lea_Spec4_diverse_EN01855.asd.ref,SCHWARZ,EN
lea_Spec4_diverse_EN01856.asd.ref,SCHWARZ,EN
lea_Spec4_diverse_EN01857.asd.ref,SCHWARZ,EN
lea_Spec4_diverse_EN01858.asd.ref,SCHWARZ,EN
lea_Spec4_diverse_EN01859.asd.ref,SCHWARZ,EN
lea_Spec4_diverse_EN01860.asd.ref,MR8.2_m_5,EN
lea_Spec4_diverse_EN01861.asd.ref,MR8.2_m_5,EN
lea_Spec4_diverse_EN01862.asd.ref,MR8.2_m_5,EN
lea_Spec4_diverse_EN01863.asd.ref,MR8.2_m_5,EN
